date,volume,turnover,open,open,high,lable,low,close
2023/10/9 14:10,3997,70003860,620526,17600,17625,17595,17595,17620
2023/10/9 14:20,5109,90250485,621051,17620,17640,17605,17605,17625
2023/10/9 14:30,3593,63470345,621116,17630,17630,17600,17600,17610
2023/10/9 14:40,3226,56987290,620928,17605,17615,17595,17595,17605
2023/10/9 14:50,8001,141337665,620077,17605,17615,17585,17585,17600
2023/10/9 20:55,1464,25832280,621154,17600,17645,17600,17600,17645
2023/10/9 21:00,27321,481215495,624672,17630,17650,17565,17565,17610
2023/10/9 21:10,7039,123991985,625552,17610,17635,17605,17605,17620
2023/10/9 21:20,4570,80702520,626223,17625,17640,17620,17620,17620
2023/10/9 21:30,4929,86848980,626659,17620,17635,17610,17610,17630
2023/10/9 21:40,5049,88963380,627165,17635,17640,17620,17620,17625
2023/10/9 21:50,11739,206530625,626001,17625,17625,17565,17565,17570
2023/10/9 22:00,7561,133051215,625801,17570,17585,17555,17555,17560
2023/10/9 22:10,20156,353537360,625707,17555,17560,17505,17505,17530
2023/10/9 22:20,7121,125258390,626593,17530,17565,17520,17520,17555
2023/10/9 22:30,7167,125546950,627142,17555,17580,17550,17550,17560
2023/10/9 22:40,4293,75492405,627082,17560,17560,17535,17535,17540
2023/10/9 22:50,8696,152333635,626315,17540,17545,17510,17510,17530
2023/10/10 8:55,28648,501445545,625577,17530,17550,17440,17440,17445
2023/10/10 9:10,32537,567185655,622663,17445,17460,17385,17385,17420
2023/10/10 9:20,25520,443802385,620600,17425,17450,17350,17350,17390
2023/10/10 9:30,13591,236865425,620389,17390,17440,17375,17375,17435
2023/10/10 9:40,6976,122149760,619564,17435,17435,17375,17375,17375
2023/10/10 9:50,8979,156055510,619349,17380,17410,17375,17375,17375
2023/10/10 10:00,9001,157425770,618920,17370,17395,17355,17355,17365
2023/10/10 10:10,25578,442575350,616601,17365,17370,17270,17270,17295
2023/10/10 10:31,26534,458762290,615559,17290,17300,17235,17235,17260
2023/10/10 10:40,10925,189223530,614701,17260,17295,17240,17240,17265
2023/10/10 10:50,9658,167005130,613978,17265,17285,17245,17245,17265
2023/10/10 11:00,11070,189910280,612370,17250,17260,17220,17220,17230
2023/10/10 11:10,17895,310101720,611020,17230,17250,17200,17200,17200
2023/10/10 11:20,33501,576372070,607281,17200,17215,17150,17150,17210
2023/10/10 13:30,14644,252764015,604935,17210,17250,17200,17200,17235
2023/10/10 13:40,10434,179538620,605849,17240,17240,17180,17180,17205
2023/10/10 13:50,9376,162735045,605925,17205,17210,17170,17170,17180
2023/10/10 14:00,8193,142175645,604733,17180,17185,17160,17160,17165
2023/10/10 14:10,6658,115749330,604361,17165,17190,17155,17155,17185
2023/10/10 14:20,11350,196232560,603419,17185,17195,17130,17130,17165
2023/10/10 14:30,6901,119805555,602752,17165,17175,17160,17160,17165
2023/10/10 14:40,11755,202868330,602442,17165,17170,17130,17130,17140
2023/10/10 14:50,19447,334510090,599245,17140,17150,17110,17110,17120
2023/10/10 20:55,1969,33669900,598534,17120,17120,17100,17100,17100
2023/10/10 21:00,44977,769576160,601997,17110,17150,17075,17075,17080
2023/10/10 21:10,16874,288395040,603961,17075,17120,17060,17060,17105
2023/10/10 21:20,11264,193046140,604464,17110,17140,17100,17100,17120
2023/10/10 21:30,10774,184343140,604891,17120,17150,17115,17115,17135
2023/10/10 21:40,10744,184312850,606263,17135,17170,17135,17135,17165
2023/10/10 21:50,9343,160435170,606242,17165,17180,17125,17125,17130
2023/10/10 22:00,4506,77142720,606860,17130,17135,17120,17120,17120
2023/10/10 22:10,3867,66203040,607345,17120,17150,17115,17115,17135
2023/10/10 22:20,3982,68171840,607406,17135,17140,17115,17115,17125
2023/10/10 22:30,3656,62590720,607198,17130,17155,17125,17125,17135
2023/10/10 22:40,3453,59115360,607212,17135,17150,17130,17130,17130
2023/10/10 22:50,5257,90653170,606271,17135,17160,17130,17130,17150
2023/10/11 8:55,16105,275798125,605962,17150,17170,17130,17130,17155
2023/10/11 9:10,11344,195056575,605532,17155,17195,17140,17140,17195
2023/10/11 9:20,8908,152594040,606184,17195,17195,17150,17150,17155
2023/10/11 9:30,10107,173132910,607331,17150,17155,17120,17120,17135
2023/10/11 9:40,5567,95362710,607439,17135,17155,17115,17115,17150
2023/10/11 9:50,6965,119310450,607780,17150,17155,17100,17100,17110
2023/10/11 10:00,11603,198759390,607702,17110,17125,17085,17085,17100
2023/10/11 10:10,8551,146199695,608243,17095,17100,17070,17070,17085
2023/10/11 10:31,7699,131845375,608675,17090,17090,17065,17065,17075
2023/10/11 10:40,6027,103212375,608996,17075,17105,17070,17070,17090
2023/10/11 10:50,6702,114771750,608431,17090,17105,17080,17080,17095
2023/10/11 11:00,10990,186997580,608530,17095,17100,17050,17050,17055
2023/10/11 11:10,33446,569848720,606911,17055,17070,16980,16980,17005
2023/10/11 11:20,17153,293292940,605150,17000,17095,16995,16995,17090
2023/10/11 13:30,12961,221697905,604177,17100,17125,17060,17060,17060
2023/10/11 13:40,25044,427354065,603473,17060,17080,17035,17035,17035
2023/10/11 13:50,14889,254601900,603424,17035,17040,16985,16985,16985
2023/10/11 14:00,18980,322518775,600797,16985,16990,16955,16955,16970
2023/10/11 14:10,16437,279007610,601819,16965,16980,16950,16950,16960
2023/10/11 14:20,15944,272267485,601433,16955,16965,16920,16920,16940
2023/10/11 14:30,52839,891764605,600070,16935,16935,16820,16820,16875
2023/10/11 14:40,18853,321076595,596886,16870,16935,16860,16860,16930
2023/10/11 14:50,20000,338561100,594750,16935,16960,16905,16905,16955
2023/10/11 20:55,965,16308500,594352,16955,16955,16900,16900,16900
2023/10/11 21:00,33783,570932700,598360,16910,16945,16855,16855,16875
2023/10/11 21:10,16430,277922890,597812,16875,16945,16870,16870,16925
2023/10/11 21:20,9519,161222180,597862,16925,16955,16905,16905,16940
2023/10/11 21:30,6399,108207090,598864,16935,16935,16905,16905,16925
2023/10/11 21:40,5106,86342460,599531,16925,16925,16890,16890,16910
2023/10/11 21:50,3496,59117360,599546,16905,16920,16905,16905,16905
2023/10/11 22:00,5575,94273250,600058,16900,16905,16880,16880,16885
2023/10/11 22:10,3319,56124290,599817,16885,16915,16885,16885,16910
2023/10/11 22:20,3858,65238780,599500,16910,16925,16900,16900,16905
2023/10/11 22:30,4215,71275650,600049,16910,16920,16880,16880,16880
2023/10/11 22:40,3589,60689990,599813,16880,16895,16880,16880,16890
2023/10/11 22:50,3531,59590325,598627,16890,16905,16885,16885,16890
2023/10/12 8:55,17829,301399245,600626,16890,16930,16885,16885,16890
2023/10/12 9:10,10652,180072060,601148,16890,16895,16845,16845,16845
2023/10/12 9:20,10325,174391085,600426,16845,16885,16845,16845,16870
2023/10/12 9:30,5114,86426600,599914,16870,16895,16865,16865,16885
2023/10/12 9:40,9925,167732500,598509,16890,16930,16885,16885,16895
2023/10/12 9:50,5252,88758800,598554,16895,16910,16885,16885,16895
2023/10/12 10:00,12946,218787400,599542,16890,16900,16845,16845,16855
2023/10/12 10:10,6115,103161255,600350,16855,16860,16840,16840,16845
2023/10/12 10:31,10376,175302520,601415,16845,16860,16825,16825,16845
2023/10/12 10:40,6911,115785195,601371,16845,16865,16825,16825,16825
2023/10/12 10:50,9794,165420660,600906,16830,16845,16810,16810,16825
2023/10/12 11:00,21479,360801785,596976,16825,16840,16770,16770,16835
2023/10/12 11:10,12209,206087920,596164,16830,16865,16795,16795,16850
2023/10/12 11:20,17522,294822310,595340,16845,16880,16830,16830,16860
2023/10/12 13:30,10002,168783750,594962,16870,16885,16835,16835,16835
2023/10/12 13:40,5697,96136875,596147,16835,16835,16815,16815,16815
2023/10/12 13:50,6495,109603125,596795,16815,16825,16800,16800,16810
2023/10/12 14:00,7093,118266770,595632,16810,16855,16800,16800,16845
2023/10/12 14:10,5868,98993160,595582,16840,16855,16825,16825,16840
2023/10/12 14:20,7732,130438840,595232,16835,16885,16835,16835,16880
2023/10/12 14:30,18519,314003730,594910,16880,16935,16865,16865,16905
2023/10/12 14:40,7179,121145625,595400,16905,16915,16880,16880,16890
2023/10/12 14:50,21345,361927695,593341,16885,16980,16880,16880,16970
2023/10/12 20:55,1515,25755000,592713,16970,17000,16970,16970,17000
2023/10/12 21:00,36698,622719610,595329,17000,17015,16935,16935,16950
2023/10/12 21:10,14127,239211790,597129,16950,16965,16905,16905,16910
2023/10/12 21:20,13403,226328735,600456,16910,16920,16870,16870,16875
2023/10/12 21:30,11343,191821705,600999,16875,16905,16870,16870,16880
2023/10/12 21:40,9883,166548330,601354,16885,16885,16845,16845,16855
2023/10/12 21:50,5179,87416695,601681,16860,16870,16855,16855,16870
2023/10/12 22:00,7676,129916300,602185,16865,16895,16865,16865,16890
2023/10/12 22:10,7012,118143920,602768,16890,16915,16885,16885,16895
2023/10/12 22:20,7003,118490760,602369,16890,16930,16885,16885,16920
2023/10/12 22:30,7331,124040520,603223,16920,16935,16895,16895,16900
2023/10/12 22:40,5336,90285120,603716,16900,16915,16890,16890,16890
2023/10/12 22:50,6745,114125400,602127,16895,16930,16890,16890,16930
2023/10/13 8:55,15691,264747010,602696,16930,16945,16850,16850,16855
2023/10/13 9:10,13442,226559510,603605,16860,16880,16825,16825,16845
2023/10/13 9:20,8161,138002510,602643,16850,16895,16840,16840,16895
2023/10/13 9:30,6147,103945770,602322,16895,16905,16870,16870,16890
2023/10/13 9:40,6409,108376190,601885,16890,16915,16875,16875,16915
2023/10/13 9:50,7028,118843480,601498,16910,16925,16895,16895,16895
2023/10/13 10:00,7765,130316680,601603,16890,16895,16855,16855,16870
2023/10/13 10:10,3563,60232515,601410,16870,16900,16860,16860,16900
2023/10/13 10:31,5182,87601710,600708,16900,16920,16880,16880,16915
2023/10/13 10:40,6673,112807065,599318,16915,16930,16890,16890,16925
2023/10/13 10:50,11882,201991180,598036,16925,16965,16920,16920,16930
2023/10/13 11:00,6658,112586780,597525,16925,16940,16910,16910,16930
2023/10/13 11:10,6217,105129470,597102,16935,16955,16920,16920,16930
2023/10/13 11:20,8193,138543630,597015,16925,16960,16910,16910,16955
2023/10/13 13:30,9296,157195360,597087,16960,16975,16930,16930,16935
2023/10/13 13:40,5316,89893560,597192,16935,16965,16930,16930,16955
2023/10/13 13:50,8405,143474945,597814,16955,16990,16955,16955,16980
2023/10/13 14:00,30236,514437090,597613,16985,17065,16980,16980,17055
2023/10/13 14:10,19558,334209880,598156,17055,17090,17045,17045,17055
2023/10/13 14:20,10510,179634765,597393,17055,17075,17030,17030,17070
2023/10/13 14:30,9635,163216900,597116,17065,17065,17020,17020,17045
2023/10/13 14:40,6302,108483480,596617,17045,17070,17040,17040,17055
2023/10/13 14:50,11276,191071820,595813,17055,17080,17040,17040,17040
2023/10/13 20:55,1832,31299720,596225,17040,17085,17040,17040,17085
2023/10/13 21:00,37551,642149580,598919,17090,17155,17040,17040,17155
2023/10/13 21:10,20669,353740160,600718,17155,17165,17075,17075,17085
2023/10/13 21:20,12619,215812720,601955,17080,17095,17060,17060,17080
2023/10/13 21:30,8821,150839100,603417,17080,17085,17055,17055,17065
2023/10/13 21:40,11904,202624440,603905,17065,17075,17020,17020,17030
2023/10/13 21:50,5039,86116510,604102,17025,17055,17025,17025,17045
2023/10/13 22:00,9385,159850550,605327,17045,17050,17005,17005,17040
2023/10/13 22:10,6692,113760260,605533,17040,17040,17000,17000,17000
2023/10/13 22:20,15084,256338760,605674,17000,17025,16955,16955,17020
2023/10/13 22:30,9334,158636730,606269,17020,17045,17010,17010,17015
2023/10/13 22:40,4288,73174720,606351,17015,17045,17015,17015,17030
2023/10/13 22:50,6409,109369585,605343,17030,17055,17020,17020,17050
2023/10/16 8:55,26176,445814425,605985,17050,17085,17000,17000,17075
2023/10/16 9:10,10142,173022520,606465,17070,17090,17050,17050,17080
2023/10/16 9:20,13422,229976155,605636,17085,17115,17055,17055,17090
2023/10/16 9:30,4989,85137285,605451,17090,17095,17070,17070,17090
2023/10/16 9:40,5490,93686850,605182,17095,17115,17070,17070,17115
2023/10/16 9:50,8441,144045665,604668,17110,17120,17075,17075,17085
2023/10/16 10:00,5024,85734560,604251,17080,17100,17070,17070,17095
2023/10/16 10:10,3329,56809385,604068,17095,17115,17080,17080,17090
2023/10/16 10:31,5747,98072555,604293,17085,17110,17070,17070,17105
2023/10/16 10:40,3223,56178545,604228,17105,17115,17095,17095,17110
2023/10/16 10:50,7081,120872670,605015,17105,17130,17100,17100,17125
2023/10/16 11:00,4974,84906180,604564,17120,17125,17080,17080,17085
2023/10/16 11:10,3953,67477710,604140,17080,17095,17075,17075,17085
2023/10/16 11:20,8137,138898590,604919,17080,17095,17045,17045,17055
2023/10/16 13:30,16143,275561010,607802,17045,17055,17015,17015,17045
2023/10/16 13:40,9124,154983870,608886,17040,17045,17010,17010,17035
2023/10/16 13:50,3384,57747960,608290,17035,17050,17030,17030,17040
2023/10/16 14:00,5461,93191965,608378,17035,17045,17010,17010,17010
2023/10/16 14:10,6529,111417385,608411,17010,17030,17000,17000,17025
2023/10/16 14:20,9314,158788450,609797,17025,17025,16985,16985,16995
2023/10/16 14:30,9790,167017400,608564,16995,17020,16985,16985,16985
2023/10/16 14:40,8311,141785660,608679,16980,16990,16965,16965,16985
2023/10/16 14:50,8380,142877270,607885,16985,16995,16975,16975,16990
2023/10/16 20:55,477,8104230,607936,16990,16990,16990,16990,16990
2023/10/16 21:00,61100,1033162840,609451,16980,16990,16855,16855,16875
2023/10/16 21:10,23817,402318500,609064,16880,16930,16865,16865,16895
2023/10/16 21:20,17734,299277630,612001,16895,16900,16850,16850,16855
2023/10/16 21:30,16123,272195650,613449,16850,16890,16840,16840,16845
2023/10/16 21:40,14491,244156735,615291,16850,16865,16830,16830,16840
2023/10/16 21:50,10840,183008245,616447,16850,16870,16830,16830,16850
2023/10/16 22:00,10165,171636025,617017,16850,16885,16850,16850,16855
2023/10/16 22:10,3770,63656450,617076,16855,16880,16850,16850,16880
2023/10/16 22:20,5678,95873030,616661,16880,16885,16865,16865,16885
2023/10/16 22:30,6095,102914075,616122,16885,16900,16880,16880,16900
2023/10/16 22:40,6733,113686705,614853,16900,16910,16885,16885,16895
2023/10/16 22:50,6336,106983360,614977,16895,16895,16870,16870,16890
2023/10/17 8:55,17930,302748050,615076,16890,16930,16860,16860,16895
2023/10/17 9:10,7862,132749870,615959,16895,16910,16875,16875,16890
2023/10/17 9:20,17767,299995795,620247,16890,16900,16830,16830,16845
2023/10/17 9:30,25069,421496705,623423,16845,16870,16780,16780,16780
2023/10/17 9:40,59521,997626340,626972,16780,16780,16685,16685,16700
2023/10/17 9:50,39655,661721360,632416,16695,16705,16630,16630,16670
2023/10/17 10:00,20496,342857925,631380,16670,16730,16655,16655,16680
2023/10/17 10:10,6087,102383340,631797,16680,16715,16680,16680,16700
2023/10/17 10:31,13218,220371940,630816,16700,16745,16700,16700,16720
2023/10/17 10:40,8381,140926515,632772,16720,16720,16680,16680,16685
2023/10/17 10:50,6581,110348315,633408,16685,16705,16675,16675,16690
2023/10/17 11:00,8553,143775930,632530,16690,16720,16675,16675,16720
2023/10/17 11:10,12968,215900760,632182,16720,16760,16700,16700,16740
2023/10/17 11:20,15290,256948450,628207,16740,16810,16725,16725,16800
2023/10/17 13:30,11655,195862275,628065,16780,16780,16740,16740,16750
2023/10/17 13:40,5157,86663385,628969,16755,16760,16730,16730,16750
2023/10/17 13:50,4952,83077305,629580,16750,16750,16725,16725,16730
2023/10/17 14:00,3478,58430400,629802,16730,16750,16720,16720,16750
2023/10/17 14:10,5411,90904800,630427,16750,16770,16740,16740,16750
2023/10/17 14:20,4950,83160000,631486,16745,16755,16725,16725,16735
2023/10/17 14:30,6479,108847200,632204,16735,16740,16705,16705,16715
2023/10/17 14:40,5749,96583200,632153,16715,16735,16700,16700,16705
2023/10/17 14:50,15545,260803570,632924,16705,16725,16675,16675,16695
2023/10/17 20:55,3663,61025580,632058,16695,16695,16660,16660,16660
2023/10/17 21:00,39459,658033770,633099,16675,16720,16635,16635,16660
2023/10/17 21:10,24169,402345165,632638,16650,16675,16620,16620,16640
2023/10/17 21:20,17764,295611785,635792,16640,16650,16600,16600,16605
2023/10/17 21:30,37720,625766360,639909,16605,16620,16560,16560,16565
2023/10/17 21:40,36946,612200895,635213,16565,16620,16520,16520,16610
2023/10/17 21:50,11506,191229720,636413,16610,16610,16580,16580,16585
2023/10/17 22:00,14477,240607740,635553,16590,16640,16580,16580,16610
2023/10/17 22:10,8810,145449630,635256,16605,16620,16580,16580,16585
2023/10/17 22:20,12319,204680185,635569,16585,16590,16555,16555,16575
2023/10/17 22:30,12627,208700305,636312,16575,16580,16555,16555,16565
2023/10/17 22:40,9847,163558670,635913,16565,16565,16535,16535,16560
2023/10/17 22:50,11775,195582750,632298,16560,16590,16560,16560,16565
2023/10/18 8:55,40118,662956865,636316,16565,16570,16475,16475,16480
2023/10/18 9:10,30888,510131405,636144,16485,16500,16445,16445,16495
2023/10/18 9:20,11379,187103380,637482,16500,16500,16450,16450,16470
2023/10/18 9:30,8137,134197495,637573,16470,16500,16460,16460,16460
2023/10/18 9:40,19956,329012900,638275,16465,16475,16415,16415,16475
2023/10/18 9:50,8148,135012360,637976,16470,16485,16460,16460,16465
2023/10/18 10:00,12113,200555740,636408,16470,16505,16470,16470,16505
2023/10/18 10:10,10156,168234140,633953,16505,16530,16495,16495,16495
2023/10/18 10:31,8356,137993300,634017,16495,16505,16460,16460,16465
2023/10/18 10:40,11266,186564960,633934,16465,16470,16445,16445,16460
2023/10/18 10:50,6352,105119480,634517,16460,16465,16440,16440,16465
2023/10/18 11:00,6452,106812860,633630,16465,16465,16440,16440,16460
2023/10/18 11:10,7253,120073415,634295,16465,16480,16445,16445,16455
2023/10/18 11:20,6054,100223970,634512,16455,16465,16445,16445,16445
2023/10/18 13:30,7915,129885395,633704,16440,16460,16435,16435,16455
2023/10/18 13:40,16134,265307445,633736,16460,16470,16415,16415,16465
2023/10/18 13:50,5533,91543485,633776,16460,16475,16445,16445,16455
2023/10/18 14:00,6781,112191645,634414,16460,16475,16440,16440,16465
2023/10/18 14:10,7871,130225695,633480,16465,16475,16425,16425,16435
2023/10/18 14:20,9246,152883295,633706,16440,16440,16415,16415,16425
2023/10/18 14:30,5607,92739780,634302,16425,16435,16415,16415,16420
2023/10/18 14:40,39491,648264595,628800,16425,16470,16360,16360,16460
2023/10/18 14:50,23676,390785900,624507,16460,16500,16430,16430,16485
2023/10/18 20:55,3899,63943600,623985,16485,16485,16400,16400,16400
2023/10/18 21:00,50349,824909880,627202,16400,16440,16340,16340,16440
2023/10/18 21:10,17260,283520180,627761,16435,16460,16405,16405,16460
2023/10/18 21:20,9572,157338340,627461,16460,16460,16425,16425,16455
2023/10/18 21:30,6966,114682630,627241,16455,16460,16415,16415,16430
2023/10/18 21:40,4428,72641340,627631,16430,16445,16415,16415,16440
2023/10/18 21:50,7202,118148810,627984,16445,16455,16420,16420,16425
2023/10/18 22:00,4289,70880870,627646,16425,16450,16420,16420,16445
2023/10/18 22:10,5533,90796530,627300,16445,16465,16440,16440,16460
2023/10/18 22:20,6375,104613750,626825,16460,16465,16420,16420,16425
2023/10/18 22:30,5180,85609065,626730,16425,16455,16420,16420,16445
2023/10/18 22:40,11199,184492845,626931,16445,16495,16435,16435,16465
2023/10/18 22:50,6956,114217520,626600,16465,16470,16450,16450,16455
2023/10/19 8:55,44853,741087785,625492,16455,16580,16455,16455,16505
2023/10/19 9:10,13037,215378955,626080,16505,16520,16475,16475,16510
2023/10/19 9:20,6739,110856550,626440,16515,16520,16480,16480,16480
2023/10/19 9:30,6222,103402195,626847,16485,16490,16455,16455,16470
2023/10/19 9:40,6691,110100405,627066,16470,16500,16450,16450,16485
2023/10/19 9:50,5851,96278205,627599,16485,16515,16480,16480,16500
2023/10/19 10:00,4204,69176820,627758,16500,16520,16490,16490,16520
2023/10/19 10:10,6219,103498765,627557,16520,16545,16510,16510,16540
2023/10/19 10:31,3994,65741240,627506,16535,16535,16505,16505,16515
2023/10/19 10:40,8799,144831540,626529,16510,16570,16510,16510,16540
2023/10/19 10:50,7208,119908805,625820,16540,16565,16525,16525,16555
2023/10/19 11:00,6174,101654910,626468,16555,16560,16510,16510,16520
2023/10/19 11:10,5881,96830665,626244,16520,16525,16500,16500,16525
2023/10/19 11:20,3321,54680265,626073,16525,16530,16500,16500,16525
2023/10/19 13:30,11420,189429405,624960,16520,16535,16490,16490,16535
2023/10/19 13:40,5899,97156530,625240,16535,16535,16475,16475,16480
2023/10/19 13:50,10496,172869120,624985,16480,16495,16440,16440,16470
2023/10/19 14:00,4257,70112790,624919,16465,16480,16460,16460,16465
2023/10/19 14:10,4180,68844600,624807,16460,16490,16460,16460,16490
2023/10/19 14:20,3744,61663680,625032,16490,16490,16455,16455,16455
2023/10/19 14:30,6443,106116210,625313,16455,16470,16445,16445,16450
2023/10/19 14:40,5842,96217740,625301,16445,16460,16430,16430,16450
2023/10/19 14:50,11594,190953180,622697,16445,16455,16425,16425,16445
2023/10/19 20:55,3312,54184320,621761,16445,16445,16360,16360,16360
2023/10/19 21:00,37876,621092940,622338,16365,16435,16365,16365,16425
2023/10/19 21:10,12132,199437340,621793,16425,16445,16400,16400,16430
2023/10/19 21:20,11228,184518080,621549,16425,16465,16425,16425,16445
2023/10/19 21:30,7749,127522575,621423,16440,16450,16420,16420,16430
2023/10/19 21:40,4957,81369155,620446,16430,16440,16400,16400,16405
2023/10/19 21:50,7766,127478890,620663,16405,16420,16395,16395,16405
2023/10/19 22:00,5050,82445400,620873,16400,16415,16390,16390,16390
2023/10/19 22:10,6208,101873280,620332,16390,16430,16390,16390,16410
2023/10/19 22:20,6331,103891710,620142,16410,16410,16385,16385,16390
2023/10/19 22:30,4191,68774310,619404,16390,16410,16380,16380,16405
2023/10/19 22:40,5131,84199710,619457,16410,16420,16380,16380,16390
2023/10/19 22:50,5362,87990420,618319,16390,16410,16385,16385,16405
2023/10/20 8:55,25784,423830825,617341,16405,16470,16405,16405,16420
2023/10/20 9:10,6971,114428965,617520,16425,16445,16410,16410,16415
2023/10/20 9:20,11006,180663490,618718,16415,16415,16380,16380,16410
2023/10/20 9:30,10339,169714685,617557,16405,16415,16370,16370,16400
2023/10/20 9:40,7019,114324825,617445,16395,16410,16375,16375,16390
2023/10/20 9:50,11053,181379730,617475,16385,16405,16355,16355,16370
2023/10/20 10:00,46168,754488975,614890,16370,16390,16280,16280,16370
2023/10/20 10:10,9726,159457770,614617,16370,16405,16365,16365,16370
2023/10/20 10:31,12211,198911495,615122,16365,16365,16320,16320,16325
2023/10/20 10:40,8702,142625780,615452,16325,16335,16305,16305,16330
2023/10/20 10:50,6164,101027960,615102,16335,16355,16320,16320,16320
2023/10/20 11:00,4907,79338890,615441,16325,16340,16315,16315,16330
2023/10/20 11:10,5109,83710965,616567,16330,16330,16305,16305,16305
2023/10/20 11:20,8543,139977055,617003,16310,16315,16285,16285,16290
2023/10/20 13:30,27497,446601940,618019,16295,16295,16225,16225,16235
2023/10/20 13:40,20985,341827065,619094,16235,16250,16185,16185,16185
2023/10/20 13:50,19571,316688935,620521,16180,16215,16170,16170,16190
2023/10/20 14:00,18684,303081370,619873,16185,16215,16160,16160,16180
2023/10/20 14:10,15795,256201640,619013,16180,16210,16165,16165,16170
2023/10/20 14:20,21203,343187055,619464,16170,16185,16115,16115,16140
2023/10/20 14:30,12576,204958195,619447,16140,16160,16120,16120,16125
2023/10/20 14:40,18451,297104050,616728,16130,16135,16090,16090,16100
2023/10/20 14:50,23405,377699695,613869,16095,16115,16075,16075,16105
2023/10/20 20:55,3796,60849880,613964,16105,16105,16030,16030,16030
2023/10/20 21:00,43480,698166300,619982,16050,16095,16020,16020,16030
2023/10/20 21:10,52099,832971320,625871,16030,16035,15940,15940,15990
2023/10/20 21:20,21714,347858280,627792,15995,16035,15990,15990,16005
2023/10/20 21:30,15887,253824860,628526,16005,16010,15960,15960,15980
2023/10/20 21:40,9520,151730320,629528,15980,15980,15955,15955,15970
2023/10/20 21:50,11294,180816940,629752,15970,16010,15970,15970,15990
2023/10/20 22:00,13542,216807420,629290,15990,16030,15985,15985,16010
2023/10/20 22:10,9768,156385680,629745,16015,16020,15970,15970,15975
2023/10/20 22:20,9959,158488295,630676,15975,15980,15955,15955,15970
2023/10/20 22:30,15999,256063995,632162,15965,15975,15930,15930,15960
2023/10/20 22:40,11303,179812710,630767,15960,15980,15935,15935,15980
2023/10/20 22:50,16480,263680000,627296,15980,16010,15970,15970,15990
2023/10/23 8:55,70270,1114209115,626593,15990,15990,15785,15785,15855
2023/10/23 9:10,24429,389591340,626757,15855,15925,15855,15855,15875
2023/10/23 9:20,20891,331668205,627702,15880,15885,15830,15830,15855
2023/10/23 9:30,8114,129458870,627660,15850,15885,15850,15850,15870
2023/10/23 9:40,8169,130250070,627286,15865,15880,15830,15830,15830
2023/10/23 9:50,16085,254641755,628909,15835,15840,15790,15790,15795
2023/10/23 10:00,9944,157749970,628257,15795,15840,15795,15795,15810
2023/10/23 10:10,5940,94683600,627396,15810,15850,15810,15810,15845
2023/10/23 10:31,10364,165202160,626454,15840,15885,15840,15840,15870
2023/10/23 10:40,7301,114296200,625481,15875,15890,15865,15865,15875
2023/10/23 10:50,6713,106971655,625345,15880,15880,15845,15845,15860
2023/10/23 11:00,5203,82909805,624693,15855,15875,15845,15845,15875
2023/10/23 11:10,5031,80168985,624852,15875,15890,15850,15850,15855
2023/10/23 11:20,3329,53047615,624497,15855,15870,15850,15850,15855
2023/10/23 13:30,6542,104246770,624071,15855,15870,15835,15835,15850
2023/10/23 13:40,4953,76685460,624428,15850,15855,15830,15830,15835
2023/10/23 13:50,4749,75651570,624360,15835,15840,15820,15820,15835
2023/10/23 14:00,4796,76400280,623583,15835,15860,15830,15830,15840
2023/10/23 14:10,5671,90339030,623368,15835,15865,15835,15835,15860
2023/10/23 14:20,8492,135277560,622433,15855,15890,15855,15855,15880
2023/10/23 14:30,13689,217562005,620506,15880,15910,15870,15870,15895
2023/10/23 14:40,5857,93272725,619534,15900,15900,15865,15865,15865
2023/10/23 14:50,11749,187102825,616991,15865,15910,15865,15865,15910
2023/10/23 20:55,6980,111680000,611552,15910,16000,15910,15910,16000
2023/10/23 21:00,64418,1032115960,608756,16015,16080,15965,15965,16035
2023/10/23 21:10,23164,371087280,609350,16040,16050,15975,15975,15975
2023/10/23 21:20,15971,255302755,610961,15980,15995,15960,15960,15975
2023/10/23 21:30,9641,153799745,612297,15980,15995,15965,15965,15975
2023/10/23 21:40,12858,205191420,612753,15975,15985,15935,15935,15955
2023/10/23 21:50,7019,111638840,613762,15955,15960,15935,15935,15945
2023/10/23 22:00,6288,100608000,614088,15945,15980,15945,15945,15980
2023/10/23 22:10,7994,127904000,614830,15980,15995,15965,15965,15990
2023/10/23 22:20,17626,282016000,616578,15990,16030,15990,15990,16000
2023/10/23 22:30,11953,192167560,616384,16005,16055,16005,16005,16050
2023/10/23 22:40,23818,382245740,617782,16055,16090,16030,16030,16030
2023/10/23 22:50,11026,176526260,616645,16030,16055,16030,16030,16050
2023/10/24 9:00,24498,392212980,616942,16020,16020,15965,15965,15975
2023/10/24 9:10,7957,127391570,617354,15970,15985,15960,15960,15980
2023/10/24 9:20,13367,213269425,617736,15975,15985,15955,15955,15965
2023/10/24 9:30,8774,140427870,617461,15965,15975,15940,15940,15950
2023/10/24 9:40,4858,77752290,617641,15945,15970,15940,15940,15945
2023/10/24 9:50,3536,56593680,617637,15950,15965,15940,15940,15965
2023/10/24 10:00,5495,87947475,617430,15965,15985,15960,15960,15970
2023/10/24 10:10,8603,138954665,615530,15970,16030,15965,15965,16020
2023/10/24 10:31,8568,137130840,614960,16020,16050,16020,16020,16045
2023/10/24 10:40,13340,213506700,614040,16045,16065,16030,16030,16030
